order_id,payment_method,amount,payment_status
4939,Net Banking,13846.5,Paid
4940,Net Banking,0,Failed
4941,UPI,16194,Paid
4942,Debit Card,0,Failed
4943,UPI,1352.3,Paid
4944,Credit Card,17284.3,Paid
4945,Debit Card,14895,Paid
4946,Credit Card,29629.55,Paid
4947,Net Banking,2598,Paid
4948,Debit Card,2519.1,Paid
4949,Debit Card,4497,Paid
4950,Debit Card,9021.2,Paid
4951,Net Banking,21411.0,Refunded
4952,Credit Card,2547.45,Paid
4953,UPI,0,Failed
4954,Debit Card,21395,Paid
4955,Cash on Delivery,0,Failed
4956,Cash on Delivery,20984.55,Paid
4957,Credit Card,9346.6,Paid
4958,Debit Card,19180.5,Paid
4959,Credit Card,17663.35,Paid
4960,Debit Card,12996,Paid
4961,Net Banking,9493.35,Paid
4962,Net Banking,0,Failed
4963,UPI,0,Failed
4964,Cash on Delivery,13850.1,Refunded
4965,Cash on Delivery,0,Failed
4966,Cash on Delivery,11342,Paid
4967,Cash on Delivery,12745.75,Paid
4968,Cash on Delivery,7451.8,Paid
4969,Credit Card,24993,Paid
4970,Net Banking,6298.2,Paid
4971,Net Banking,9342.35,Paid
4972,Debit Card,0,Failed
4973,Credit Card,6896,Paid
4974,Cash on Delivery,25789,Paid
4975,Debit Card,4197,Paid
4976,Debit Card,10107.35,Paid
4977,Cash on Delivery,0,Failed
4978,UPI,4651.2,Paid
4979,Net Banking,7293,Paid
4980,Cash on Delivery,6298.2,Paid
4981,Net Banking,19945.25,Paid
4982,UPI,4048.2,Paid
4983,Debit Card,7941,Paid
4984,UPI,2208.3,Refunded
4985,Cash on Delivery,3398.3,Paid
4986,Debit Card,0,Failed
4987,Cash on Delivery,8410.75,Paid
4988,UPI,0,Failed
4989,Cash on Delivery,9624.6,Paid
4990,Cash on Delivery,3696,Paid
4991,UPI,4998,Refunded
4992,Credit Card,0,Failed
4993,Debit Card,0,Failed
4994,UPI,12065.75,Paid
4995,UPI,5009.05,Paid
4996,UPI,0,Failed
4997,Debit Card,10043,Paid
4998,Cash on Delivery,2998,Paid
4999,Credit Card,1578,Paid
5000,Net Banking,1518.1,Paid
